Name,Latitude,Longitude
Schwabstedt Kurhaus,54.394247,9.184941
Schwabstedt Lehmsiek,54.40924,9.203421
Schwabstedt Lehmsiek,54.40924,9.203421
Schwabstedt Lehmsiek,54.409235,9.203482
Schwabstedt-Lehmsiek Ziegelei,54.406328,9.195403
Schwabstedt-Lehmsiek Ziegelei,54.406328,9.195403
Schwabstedt-Lehmsiek Ziegelei,54.406355,9.195418
Schwabstedt Post,54.39517,9.183891
Schwabstedt Post,54.39517,9.183891
Schwabstedt Post,54.395165,9.183914
Schwabstedt Schule,54.399232,9.180821
Schwabstedt Schule,54.399232,9.180821
Schwabstedt Schule,54.399123,9.180818
Schwesing Augsburg,54.503788,9.102494
Schwesing Augsburg,54.503788,9.102494
Schwesing Augsburg,54.503568,9.102184
Schwesing Engelsburg,54.513584,9.117424
Schwesing Engelsburg,54.513584,9.117424
Schwesing Engelsburg,54.513413,9.117191
Schwesing Gastwirtschaft/Kirche,54.495608,9.136054
Schwesing Gastwirtschaft/Kirche,54.495608,9.136054
Schwesing Gastwirtschaft/Kirche,54.495939,9.13675
Schwesing Hohlacker,54.486802,9.10225
Schwesing Hohlacker,54.486802,9.10225
Schwesing Hohlacker,54.486779,9.102327
Schwesing Ost,54.499153,9.139934
Schwesing Ost,54.499153,9.139934
Schwesing Ost,54.499826,9.140592
Schwesing Pastorat,54.496037,9.138155
Schwesing Pastorat,54.496037,9.138155
Schwesing Spinkwang,54.48689,9.114754
Schwesing Spinkwang,54.48689,9.114754
Schwesing Spinkwang,54.486929,9.115448
Schwesing West,54.500283,9.116907
Schwesing West,54.500283,9.116907
Seeth Meierei,54.366996,9.164303
Seeth Meierei,54.366996,9.164303
Seeth Meierei,54.366991,9.164318
Seeth Neulandshof,54.387339,9.173793
Seeth Neulandshof,54.387339,9.173793
Seeth Neulandshof,54.387349,9.173825
Seeth Norderfelderkoog,54.379878,9.168534
Seeth Norderfelderkoog,54.379878,9.168534
Seeth Norderfelderkoog,54.380055,9.168508
Seeth Ortseingang,54.364257,9.172218
Seeth Ortseingang,54.364257,9.172218
Seeth Ortseingang,54.364212,9.172448
Seeth Raiffeisenbank,54.365627,9.160027
Seeth Raiffeisenbank,54.365627,9.160027
Seeth Raiffeisenbank,54.365595,9.160265
Sieversfleth,54.386261,8.823279
Sieversfleth,54.386261,8.823279
Sieversfleth,54.386252,8.823271
Sieversfleth Kreuzung,54.386991,8.822058
Sieversfleth Kreuzung,54.386991,8.822058
Sieversfleth Schockenbüll,54.386844,8.802418
Sieversfleth Schockenbüll,54.386844,8.802418
Sieversfleth Schockenbüll,54.38683,8.802341
Simonsberg Abels,54.433479,8.988615
Simonsberg Abels,54.433479,8.988615
Simonsberg Abels,54.433456,8.988499
Simonsberg Bäcker,54.436365,8.972365
Simonsberg Bäcker,54.436365,8.972365
Simonsberg Bäcker,54.436356,8.972357
Simonsberg Deich,54.436591,8.949169
Simonsberg Deich,54.436591,8.949169
Simonsberg Dreisprung,54.435555,9.008348
Simonsberg Dreisprung,54.435555,9.008348
Simonsberg Dreisprung,54.435586,9.008109
Simonsberg-Finkhaus Gaststätte,54.461865,9.013422
Simonsberg-Finkhaus Gaststätte,54.461865,9.013422
Simonsberg-Finkhaus Gaststätte,54.461865,9.013668
Simonsberg-Finkhaus Lundenberg,54.459942,9.011037
Simonsberg-Finkhaus Lundenberg,54.459942,9.011037
Simonsberg-Finkhaus Lundenberg,54.459986,9.011091
Simonsberg-Finkhaus Osterkoogweg,54.446129,9.002036
Simonsberg-Finkhaus Osterkoogweg,54.446129,9.002036
Simonsberg-Finkhaus Osterkoogweg,54.446138,9.002051
Simonsberg-Finkhaus Rieke Reech,54.462228,9.021598
Simonsberg-Finkhaus Rieke Reech,54.462228,9.021598
Simonsberg-Finkhaus Rieke Reech,54.462241,9.022061
Simonsberg-Finkhaus Siedlung,54.452928,9.006208
Simonsberg-Finkhaus Siedlung,54.452928,9.006208
Simonsberg-Finkhaus Siedlung,54.452923,9.006216
Simonsberg Gaststätte,54.433464,8.977154
Simonsberg Gaststätte,54.433464,8.977154
Simonsberg Gaststätte,54.433383,8.977462
Simonsberg Klink,54.434149,8.993517
Simonsberg Klink,54.434149,8.993517
Simonsberg Klink,54.434283,8.994388
Simonsberg Meierweg,54.437968,8.963205
Simonsberg Meierweg,54.437968,8.963205
Simonsberg Meierweg,54.437963,8.963197
Simonsberg Schwerdt,54.437669,8.95737
Simonsberg Schwerdt,54.437669,8.95737
Simonsberg Schwerdt,54.437664,8.95737
Soholm Dorfstraße,54.699694,9.032213
Soholm Dorfstraße,54.699694,9.032213
Soholm Dorfstraße,54.699694,9.032213
Soholm Hollmarksweg,54.705672,9.053146
Soholm Hollmarksweg,54.705672,9.053146
Soholm Hollmarksweg,54.705645,9.053029
Sollwitt Abzw. Pobüll,54.615799,9.229737
Sollwitt Abzw. Pobüll,54.615799,9.229737
Sollwitt Abzw. Pobüll,54.615839,9.22983
Sollwitt Gastwirtschaft,54.592232,9.23126
Sollwitt Gastwirtschaft,54.592232,9.23126
Sollwitt Gastwirtschaft,54.592227,9.231353
Sollwitt Koxbüll,54.589084,9.252892
Sollwitt Koxbüll,54.589084,9.252892
Sollwitt Pobüll,54.607922,9.234136
Sollwitt Pobüll,54.607922,9.234136
Sollwitt Pobüllfeld,54.616457,9.22607
Sollwitt Pobüllfeld,54.616457,9.22607
Sollwitt Schmiede,54.594892,9.22883
Sollwitt Schmiede,54.594892,9.22883
Sollwitt Schmiede,54.594892,9.22883
Sollwitt Sollwittfeld,54.590998,9.239672
Sollwitt Sollwittfeld,54.590998,9.239672
Sprakebüll Dorfstraße,54.775073,9.077123
Sprakebüll Dorfstraße,54.775073,9.077123
Sprakebüll Dorfstraße,54.775073,9.077123
Sprakebüll Gut Gaarde,54.770809,9.052089
Sprakebüll Gut Gaarde,54.770809,9.052089
Sprakebüll Gut Gaarde,54.770809,9.052089
St.Peter-Ording Alter Badweg,54.312123,8.623045
St.Peter-Ording Alter Badweg,54.312123,8.623045
St.Peter-Ording Alter Badweg,54.312114,8.62306
St.Peter-Ording Am Kurpark,54.311833,8.611196
St.Peter-Ording Am Kurpark,54.311833,8.611196
St.Peter-Ording Amselweg,54.298004,8.64414
St.Peter-Ording Amselweg,54.298004,8.64414
St.Peter-Ording Amselweg,54.297977,8.644148
St.Peter-Ording Amtmann-Dirks-Straße,54.300181,8.649581
St.Peter-Ording Amtmann-Dirks-Straße,54.300181,8.649581
St.Peter-Ording Bad/Centrum,54.315505,8.607257
St.Peter-Ording Bad/Centrum,54.315505,8.607257
St.Peter-Ording Bad/Parkhaus,54.317435,8.609037
St.Peter-Ording Bad/Parkhaus,54.317435,8.609037
St.Peter-Ording Bahnhof Ording,54.317766,8.614153
St.Peter-Ording Bahnhof Ording,54.317766,8.614153
St.Peter-Ording Bahnhof Ording,54.317766,8.614153
St.Peter-Ording Bahnhof Süd,54.304722,8.648608
St.Peter-Ording Bahnhof Süd,54.304722,8.648608
St.Peter-Ording Brösum,54.33128,8.630358
St.Peter-Ording Brösum,54.33128,8.630358
St.Peter-Ording Brösum,54.33128,8.630358
St.Peter-Ording Brösum-West,54.332425,8.617276
St.Peter-Ording Brösum-West,54.332425,8.617276
St.Peter-Ording Brüllweg,54.318728,8.637696
St.Peter-Ording Brüllweg,54.318728,8.637696
St.Peter-Ording Böhler Strand,54.27913,8.656444
St.Peter-Ording Böhler Strand,54.27913,8.656444
St.Peter-Ording Böhler Weg,54.292659,8.65823
St.Peter-Ording Böhler Weg,54.292659,8.65823
St.Peter-Ording Deichgrafenweg,54.30673,8.626045
St.Peter-Ording Deichgrafenweg,54.30673,8.626045
St.Peter-Ording Deichgrafenweg,54.306748,8.626044
St.Peter-Ording Dorfstraße,54.302335,8.643603
St.Peter-Ording Dorfstraße,54.302335,8.643603
St.Peter-Ording Dorfstraße,54.302344,8.643603
St.Peter-Ording Eckhof,54.285636,8.689016
St.Peter-Ording Eckhof,54.285636,8.689016
St.Peter-Ording Ehrenmal Ording,54.322637,8.61111
St.Peter-Ording Ehrenmal Ording,54.322637,8.61111
St.Peter-Ording Ehrenmal Ording,54.322177,8.61076
St.Peter-Ording Fasanenweg,54.30733,8.632249
St.Peter-Ording Fasanenweg,54.30733,8.632249
St.Peter-Ording Fasanenweg,54.307325,8.632264
St.Peter-Ording Goldene Schlüssel,54.307917,8.61891
St.Peter-Ording Goldene Schlüssel,54.307917,8.61891
St.Peter-Ording Goldene Schlüssel,54.307913,8.618933
St.Peter-Ording Gymnasium,54.294595,8.649286
St.Peter-Ording Gymnasium,54.294595,8.649286
St.Peter-Ording Gymnasium,54.294586,8.649263
St.Peter-Ording Heedweg,54.303702,8.640319
St.Peter-Ording Heedweg,54.303702,8.640319
St.Peter-Ording Heideweg,54.298132,8.649461
St.Peter-Ording Heideweg,54.298132,8.649461
St.Peter-Ording Hummergrund,54.294383,8.657724
St.Peter-Ording Hummergrund,54.294383,8.657724
St.Peter-Ording Kirchenleye,54.306086,8.629877
St.Peter-Ording Kirchenleye,54.306086,8.629877
St.Peter-Ording Kreisverkehr,54.302288,8.649259
St.Peter-Ording Kreisverkehr,54.302288,8.649259
St.Peter-Ording Kreisverkehr,54.302279,8.649259
St.Peter-Ording Kurzer Weg,54.296452,8.652547
St.Peter-Ording Kurzer Weg,54.296452,8.652547
St.Peter-Ording Marktplatz,54.306178,8.636324
St.Peter-Ording Marktplatz,54.306178,8.636324
St.Peter-Ording Marktplatz,54.306214,8.636346
St.Peter-Ording Neuweg,54.326003,8.639109
St.Peter-Ording Neuweg,54.326003,8.639109
St.Peter-Ording Neuweg,54.326003,8.639109
St.Peter-Ording Ordinger Deich,54.333751,8.604899
St.Peter-Ording Ordinger Deich,54.333751,8.604899
St.Peter-Ording Ostlandstraße,54.300425,8.641975
St.Peter-Ording Ostlandstraße,54.300425,8.641975
St.Peter-Ording Ostlandstraße,54.300577,8.641989
St.Peter-Ording Pestalozzistraße,54.288834,8.65697
St.Peter-Ording Pestalozzistraße,54.288834,8.65697
St.Peter-Ording Pestalozzistraße,54.288847,8.656962
St.Peter-Ording Rathaus,54.304868,8.636576
St.Peter-Ording Rathaus,54.304868,8.636576
St.Peter-Ording Strandklinik,54.309085,8.615695
St.Peter-Ording Strandklinik,54.309085,8.615695
St.Peter-Ording Strandklinik,54.309089,8.61571
St.Peter-Ording Strandweg/Strand,54.324467,8.607679
St.Peter-Ording Strandweg/Strand,54.324467,8.607679
St.Peter-Ording Störtebekerstraße,54.328161,8.607644
St.Peter-Ording Störtebekerstraße,54.328161,8.607644
St.Peter-Ording Störweg,54.291663,8.654573
St.Peter-Ording Störweg,54.291663,8.654573
St.Peter-Ording Störweg,54.291663,8.654557
St.Peter-Ording Süderhöft,54.284383,8.664433
St.Peter-Ording Süderhöft,54.284383,8.664433
St.Peter-Ording Südstrand,54.297299,8.619077
St.Peter-Ording Südstrand,54.297299,8.619077
St.Peter-Ording Utholm,54.335748,8.605188
St.Peter-Ording Utholm,54.335748,8.605188
St.Peter-Ording Westküstenpark,54.301823,8.656132
St.Peter-Ording Westküstenpark,54.301823,8.656132
St.Peter-Ording Zum Karpfenteich,54.295424,8.654368
St.Peter-Ording Zum Karpfenteich,54.295424,8.654368
St.Peter-Ording Überf.Böhler Straße,54.282317,8.664819
St.Peter-Ording Überf.Böhler Straße,54.282317,8.664819
St.Peter-Ording Überführung Südstrand,54.30299,8.628522
St.Peter-Ording Überführung Südstrand,54.30299,8.628522
St.Peter-Ording Überführung Südstrand,54.30299,8.628445
Stadum B 199,54.742087,9.053396
Stadum B 199,54.742087,9.053396
Stadum B 199,54.742123,9.05303
Stadum Fresenhagen,54.748657,9.019063
Stadum Fresenhagen,54.748657,9.019063
Stadum Fresenhagen,54.748432,9.019824
Stadum Holzacker,54.727216,9.066117
Stadum Holzacker,54.727216,9.066117
Stadum Holzacker,54.727432,9.066086
Stadum Kaserne,54.745146,9.030409
Stadum Kaserne,54.745146,9.030409
Stadum Kaserne,54.745087,9.030603
Stadum Ort,54.739059,9.052724
Stadum Ort,54.739059,9.052724
Stadum Ort,54.738762,9.05242
Stedesand Alte Schule,54.74037,8.928628
Stedesand Alte Schule,54.74037,8.928628
Stedesand Alte Schule,54.739336,8.928692
Stedesand Alter Bahnhof,54.738674,8.917899
Stedesand Alter Bahnhof,54.738674,8.917899
Stedesand Alter Bahnhof,54.738683,8.917883
Stedesand Broweg,54.752222,8.900345
Stedesand Broweg,54.752222,8.900345
Stedesand Broweg,54.752123,8.900703
Stedesand Brücke Lecker Au,54.739834,8.878325
Stedesand Brücke Lecker Au,54.739834,8.878325
Stedesand Hundebüller Weg,54.737412,8.895691
Stedesand Hundebüller Weg,54.737412,8.895691
Stedesand Hundebüller Weg,54.737434,8.895582
Stedesand Ketelsen,54.738788,8.91576
Stedesand Ketelsen,54.738788,8.91576
Stedesand Kirche,54.738758,8.929679
Stedesand Kirche,54.738758,8.929679
Stedesand Kirche,54.738744,8.929951
Stedesand-Risum Saatland,54.740859,8.872228
Stedesand-Risum Saatland,54.740859,8.872228
Stedesand-Risum Saatland,54.740854,8.872259
Stedesand Schnatebüll/B 5,54.748007,8.912753
Stedesand Schnatebüll/B 5,54.748007,8.912753
Stedesand Wester-Schnatebüll,54.751443,8.9138
Stedesand Wester-Schnatebüll,54.751327,8.914197
Stedesand Wester-Schnatebüll,54.75156,8.913404
Bordelum-Sterdebüll,54.643935,8.906762
Bordelum-Sterdebüll,54.643935,8.906762
Bordelum-Sterdebüll,54.643935,8.906762
Struckum Bahnübergang,54.580671,8.999706
Struckum Bahnübergang,54.580828,8.999768
Struckum Bahnübergang,54.580513,8.999644
Struckum Fehsholm,54.593117,8.990935
Struckum Fehsholm,54.593441,8.991047
Struckum Fehsholm,54.593059,8.991333
Struckum Feuerwehr,54.590219,8.995682
Struckum Feuerwehr,54.590219,8.995682
Struckum Feuerwehr,54.590219,8.995682
Struckum Mitte,54.586939,8.996046
Struckum Mitte,54.587116,8.995996
Struckum Mitte,54.586758,8.996161
Struckum Siedlung,54.587164,9.001841
Struckum Siedlung,54.587164,9.001841
Struckum Wallsbüll,54.584411,8.997851
Struckum Wallsbüll,54.584411,8.997851
Sylt-Morsum Bahnhof,54.872005,8.431927
Sylt-Morsum Bahnhof,54.872005,8.431927
Sylt-Morsum Kleinmorsum,54.868928,8.443604
Sylt-Morsum Kleinmorsum,54.868928,8.443604
Sylt-Morsum Serkwai,54.870461,8.432214
Sylt-Morsum Serkwai,54.870461,8.432214
Sylt-Morsum Skellinghörn,54.871141,8.419219
Sylt-Morsum Skellinghörn,54.871141,8.419219
Sylt-Ost An der Rollbahn,54.903615,8.329341
Sylt-Ost An der Rollbahn,54.903615,8.329341
Sylt-Ost Sportanlage,54.898446,8.351849
Sylt-Ost Sportanlage,54.898464,8.351873
Sylt Sportanlage,54.898428,8.351826
Sylt-Ost Tinnumer Festwiese,54.906973,8.322456
Sylt-Ost Tinnumer Festwiese,54.906973,8.322456
Sönke-Nissen-Koog Adzersen,54.612569,8.894183
Sönke-Nissen-Koog Adzersen,54.612569,8.894183
Sönke-Nissen-Koog Adzersen,54.612569,8.894183
Sönke-Nissen-Koog Alte Schule,54.621929,8.880205
Sönke-Nissen-Koog Alte Schule,54.621929,8.880205
Sönke-Nissen-Koog Alte Schule,54.621929,8.880205
Sönke-Nissen-Koog Hansen Kreugzung,54.632144,8.868448
Sönke-Nissen-Koog Hansen Kreugzung,54.632144,8.868448
Sönke-Nissen-Koog Nissen,54.633544,8.858405
Sönke-Nissen-Koog Nissen,54.633544,8.858405
Sönke-Nissen-Koog Nissen,54.633544,8.858405
Sönke-Nissen-Koog Rabe Kreuzung,54.642263,8.845483
Sönke-Nissen-Koog Rabe Kreuzung,54.642263,8.845483
Sönke-Nissen-Koog Rabe Kreuzung,54.642263,8.845483
Sönke-Nissen-Koog Struve,54.60736,8.898625
Sönke-Nissen-Koog Struve,54.60736,8.898625
Sönke-Nissen-Koog Struve,54.60736,8.898625
Sönke-Nissen-Koog Timm,54.64149,8.885447
Sönke-Nissen-Koog Timm,54.64149,8.885447
Sönnebüll Abzw. Vollstedt,54.633384,9.015084
Sönnebüll Abzw. Vollstedt,54.633386,9.014855
Sönnebüll Abzw. Vollstedt,54.633311,9.014795
Sönnebüll Abzw. Vollstedt,54.633585,9.016457
Sönnebüll Dorf,54.631008,8.996688
Sönnebüll Dorf,54.631008,8.996688
Sönnebüll Dorf,54.631008,8.996688
Sönnebüll Friedensburg,54.626109,8.995041
Sönnebüll Friedensburg,54.626082,8.994966
Sönnebüll Friedensburg,54.626143,8.995092
Sönnebüll Norderstraße,54.632386,9.008551
Sönnebüll Norderstraße,54.632386,9.008551
Sönnebüll Petersen,54.632409,9.001147
Sönnebüll Petersen,54.632409,9.001147
Süderende,54.727109,8.440768
Süderende,54.727113,8.440775
Süderende,54.727113,8.440775
Süderende Kirche,54.719567,8.434234
Süderende Kirche,54.720242,8.431911
Süderhesbüll,54.851088,8.696708
Süderhesbüll,54.851088,8.696708
Süderhesbüll,54.85081,8.697004
Süderheverkoog Brücke,54.3717,8.697903
Süderheverkoog Brücke,54.3717,8.697903
Süderheverkoog Brücke,54.371695,8.697895
Süderheverkoog Deicheck,54.364249,8.71818
Süderheverkoog Deicheck,54.364249,8.71818
Süderheverkoog Deicheck,54.364285,8.71808
Süderheverkoog Kreuzung,54.36821,8.707425
Süderheverkoog Kreuzung,54.36821,8.707425
Süderheverkoog Kreuzung,54.368232,8.707402
Süderhöft Dorfstraße,54.381475,9.239335
Süderhöft Dorfstraße,54.381475,9.239335
Süderhöft Dorfstraße,54.38147,9.239635
Süderlügum,54.870997,8.889327
Süderlügum,54.870997,8.889327
Süderlügum Arzt,54.869605,8.910589
Süderlügum Arzt,54.869605,8.910589
Süderlügum Bahnhof,54.870598,8.88952
Süderlügum Bahnhof,54.870566,8.888709
Süderlügum Bahnhof,54.870631,8.890332
Süderlügum Dahlke,54.869208,8.907703
Süderlügum Dahlke,54.869208,8.907703
Süderlügum Grenzstraße I,54.887333,8.920621
Süderlügum Grenzstraße I,54.887333,8.920621
Süderlügum Grenzstraße II,54.888349,8.935086
Süderlügum Grenzstraße II,54.888349,8.935086
Süderlügum Haberland,54.876334,8.898916
Süderlügum Haberland,54.876334,8.898916
Süderlügum Neuflützholm,54.896397,8.882853
Süderlügum Neuflützholm,54.896397,8.882853
Süderlügum Neuflützholm,54.896397,8.882853
Süderlügum Pol-Posten,54.868856,8.9058
Süderlügum Pol-Posten,54.868856,8.9058
Süderlügum Pol-Posten,54.869053,8.905885
Süderlügum Sandfenne,54.868879,8.901795
Süderlügum Sandfenne,54.868879,8.901795
Süderlügum Sandfenne,54.86887,8.901974
Süderlügum Schule,54.873151,8.906265
Süderlügum Schule,54.873151,8.906265
Süderlügum Tetens,54.871912,8.907483
Süderlügum Tetens,54.871912,8.907483
Süderlügum Zur Heide,54.875552,8.9402
Süderlügum Zur Heide,54.875552,8.9402
Süderlügum Süderlügumfeld ,54.883344,8.908579
Süderlügum Süderlügumfeld ,54.883344,8.908579
Süderlügum Süderlügumfeld ,54.883344,8.908579
Südermarsch Hörn,54.43628,9.062748
Südermarsch Hörn,54.43628,9.062748
Südermarsch Mildeburg,54.439196,9.027645
Südermarsch Mildeburg,54.439196,9.027645
Südermarsch Mildeburg,54.439196,9.027398
Südermarsch Platenhörn,54.43141,9.052498
Südermarsch Platenhörn,54.431506,9.05229
Südermarsch Platenhörn,54.431311,9.052671
Südermarsch Voßkuhle,54.438837,9.04358
Südermarsch Voßkuhle,54.438837,9.04358
Südermarsch Voßkuhle,54.438823,9.043649
Süderwisch,54.846474,8.670434
Süderwisch,54.846474,8.670434
Süderwisch,54.847616,8.671207
Löwenstedt Norderfeld,54.635204,9.176488
Löwenstedt Norderfeld,54.635125,9.176412
Tating,54.322847,8.709512
Tating,54.322847,8.709512
Tating Bahnhof,54.323038,8.709198
Tating Bahnhof,54.323038,8.709198
Tating Dorf,54.325723,8.709795
Tating Dorf,54.325723,8.709795
Tating Dorf,54.3257,8.709764
Tating Dorfplatz,54.324638,8.705474
Tating Dorfplatz,54.324638,8.705474
Tating Dorfplatz,54.324647,8.705589
Tating Ehst,54.300571,8.700675
Tating Ehst,54.300571,8.700675
Tating Ehst,54.300584,8.700675
Tating Ehstensiel,54.302035,8.711329
Tating Ehstensiel,54.302035,8.711329
Tating Ehstensiel,54.301944,8.712743
Tating Esing,54.323816,8.679088
Tating Esing,54.323816,8.679088
Tating Esing,54.323807,8.679288
Tating Gravert,54.32528,8.724389
Tating Gravert,54.32528,8.724389
Tating Gravert,54.325329,8.724066
Tating Großmedehop,54.344589,8.732013
Tating Großmedehop,54.344589,8.732013
Tating Großmedehop,54.344589,8.732013
Tating Haferacker,54.325038,8.657737
Tating Haferacker,54.325038,8.657737
Tating Haferacker,54.325033,8.657737
Tating Harmonie,54.311937,8.728288
Tating Harmonie,54.311937,8.728288
Tating-Heisternest Bahnhof,54.324961,8.73035
Tating-Heisternest Bahnhof,54.324961,8.73035
Tating-Heisternest Bahnhof,54.324857,8.730004
Tating-Heisternest Parkplatz,54.327171,8.733741
Tating-Heisternest Parkplatz,54.327171,8.733741
Tating-Heisternest Parkplatz,54.327157,8.733726
Tating Kleinmedehop,54.334941,8.739873
Tating Kleinmedehop,54.334941,8.739873
Tating Kleinmedehop,54.334945,8.739873
Tating Martendorf,54.323474,8.690845
Tating Martendorf,54.323474,8.690845
Tating Martendorf,54.323469,8.690745
Tating Tohlendorf Abzw.,54.323758,8.679705
Tating Tohlendorf Abzw.,54.323758,8.679705
Rodenäs Cixbüllhof,54.88492,8.717839
Rodenäs Cixbüllhof,54.88492,8.717839
Tetenbüll Altneukoog,54.387554,8.866424
Tetenbüll Altneukoog,54.387554,8.866424
Tetenbüll Altneukoog,54.387578,8.866433
Tetenbüll Bernhard Wolf,54.397492,8.879427
Tetenbüll Bernhard Wolf,54.397492,8.879427
Tetenbüll Bernhard Wolf,54.397492,8.879427
Tetenbüll Brandt,54.403665,8.811288
Tetenbüll Brandt,54.403665,8.811288
Tetenbüll Brandt,54.403678,8.811442
Tetenbüll Clausen,54.38465,8.865078
Tetenbüll Clausen,54.38465,8.865078
Tetenbüll Clausen,54.384792,8.86518
Tetenbüll Ehrenmal,54.35235,8.82874
Tetenbüll Ehrenmal,54.35235,8.82874
Tetenbüll Ehrenmal,54.35235,8.82874
Tetenbüll Friddenbüll,54.354962,8.802633
Tetenbüll Friddenbüll,54.354962,8.802633
Tetenbüll Friddenbüll,54.354962,8.802633
Tetenbüll Grön,54.393625,8.866876
Tetenbüll Grön,54.393625,8.866876
Tetenbüll Grön,54.393625,8.866876
Tetenbüll Jürgen Dau,54.362786,8.823218
Tetenbüll Jürgen Dau,54.362786,8.823218
Tetenbüll Jürgen Dau,54.362786,8.823218
Tetenbüll Kaltenhörn,54.398343,8.868
Tetenbüll Kaltenhörn,54.398343,8.868
Tetenbüll Kaltenhörn,54.398343,8.868
Tetenbüll Kantorsweg,54.35505,8.844593
Tetenbüll Kantorsweg,54.35505,8.844593
Tetenbüll Kantorsweg,54.355077,8.844516
Tetenbüll Marschkoog,54.358727,8.81391
Tetenbüll Marschkoog,54.358727,8.81391
Tetenbüll Marschkoog,54.358727,8.81391
Tetenbüll Meierei,54.355403,8.861317
Tetenbüll Meierei,54.355403,8.861317
Tetenbüll Meierei,54.355403,8.861317
Tetenbüll Möhlendiek,54.354168,8.837057
Tetenbüll Möhlendiek,54.354168,8.837057
Tetenbüll Möhlendiek,54.354168,8.837057
Tetenbüll Osterkoogweg,54.35631,8.877471
Tetenbüll Osterkoogweg,54.35631,8.877471
Tetenbüll Osterkoogweg,54.356301,8.877471
Tetenbüll Reethdeich,54.370572,8.889604
Tetenbüll Reethdeich,54.370572,8.889604
Tetenbüll Reethdeich,54.370567,8.889573
Tetenbüll Rothörn,54.370063,8.818261
Tetenbüll Rothörn,54.370063,8.818261
Tetenbüll Rothörn,54.370058,8.818246
Tetenbüll Schule,54.354513,8.832608
Tetenbüll Schule,54.354513,8.832608
Tetenbüll Soramshörn,54.372366,8.876599
